COMUNA,LOCAL DE VOTACION,NOMBRE DEL CANDIDATO,VOTOS,CALLE,NUMERO,LATITUD,LONGITUD,Lista
EL BOSQUE,liceo christia mc auliffe l2,Juan Carlos Arriagada Herrera,23,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,X
EL BOSQUE,liceo christia mc auliffe l2,Lorena Liz Downey Belmar,206,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,U
EL BOSQUE,liceo christia mc auliffe l2,Luis Emilio Diaz Aravena,33,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,A
EL BOSQUE,liceo christia mc auliffe l2,Marcela Edita Molina Henriquez,83,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,Y
EL BOSQUE,liceo christia mc auliffe l2,Marcelo Andres Olivares Figueroa,183,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,P
EL BOSQUE,liceo christia mc auliffe l2,Marcelo Tomas Gutierrez Jimenez,11,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,B
EL BOSQUE,liceo christia mc auliffe l2,Mario Eduardo Pavez Gajardo,24,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,A
EL BOSQUE,liceo christia mc auliffe l2,Mauricio Andres Figueroa Cruces,11,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,F
EL BOSQUE,liceo christia mc auliffe l2,Mayra del Carmen Catalan Franco,23,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,E
EL BOSQUE,liceo christia mc auliffe l2,Miguel Angel Jara Norambuena,19,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,U
EL BOSQUE,liceo christia mc auliffe l2,Nicol Judit Sepulveda Hernandez,30,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,U
EL BOSQUE,liceo christia mc auliffe l2,Nicole Yesenia Valenzuela France,74,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,X
EL BOSQUE,liceo christia mc auliffe l2,Oscar Edgardo Cavieres Moreau,52,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,I
EL BOSQUE,liceo christia mc auliffe l2,Patricia Arriagada Nuñez,140,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,E
EL BOSQUE,liceo christia mc auliffe l2,Patricia del Carmen Coñoman Carrillo,117,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,A
EL BOSQUE,liceo christia mc auliffe l2,Patricio Ivan Perez Marchant,38,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,G
EL BOSQUE,liceo christia mc auliffe l2,Patricio Montoya Bocaz,7,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,T
EL BOSQUE,liceo christia mc auliffe l2,Rafael Alberto Valenzuela Perez,211,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,Y
EL BOSQUE,liceo christia mc auliffe l2,Ramiro Alonso Valdes Herrera,29,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,U
EL BOSQUE,liceo christia mc auliffe l2,Roberto Larenas Cuellar,19,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,I
EL BOSQUE,liceo christia mc auliffe l2,Rocio Barahona Olave,54,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,F
EL BOSQUE,liceo christia mc auliffe l2,Rosa Victoria Peralta Valenzuela,210,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,Y
EL BOSQUE,liceo christia mc auliffe l2,Sergio Mariano Rios Araya,23,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,U
EL BOSQUE,liceo christia mc auliffe l2,Simon Matias Melo Contreras,324,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,U
EL BOSQUE,liceo christia mc auliffe l2,Stefania Betzabeth Neira Paredes,13,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,G
EL BOSQUE,liceo christia mc auliffe l2,Ursula Andrea Colombo Perez,14,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,B
EL BOSQUE,liceo christia mc auliffe l2,Veronica del Carmen Diaz Carrasco,24,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,U
EL BOSQUE,liceo christia mc auliffe l2,Victor Manuel Amestica Moreno,28,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,R
EL BOSQUE,liceo christia mc auliffe l2,Violeta Diaz Barrera,47,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,E
EL BOSQUE,liceo christia mc auliffe l2,Waldo Alejandro Gomez Santiago,50,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,Y
EL BOSQUE,liceo christia mc auliffe l2,Ximena Andrea Maldonado Auleda,68,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,U
EL BOSQUE,liceo christia mc auliffe l2,Yennifer Alejandra Parra Concha,23,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,R
EL BOSQUE,liceo christia mc auliffe l2,Yenny Ingrid Alarcon Rebolledo,22,GRAN AV. JOSÉ MIGUEL CARRERA,9730,-33.54865,-70.670533,T
EL BOSQUE,liceo juan gomez milla,Abraham William Caceres Chacon,110,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,Y
EL BOSQUE,liceo juan gomez milla,Alejandro Andres Segura Bazzanella,122,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,Y
EL BOSQUE,liceo juan gomez milla,Alejandro Del Rio Gonzalez,21,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,I
EL BOSQUE,liceo juan gomez milla,Alexandra Nicole Figueroa Peña,72,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,X
EL BOSQUE,liceo juan gomez milla,Angel Patricio Amestica Inostroza,22,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,A
EL BOSQUE,liceo juan gomez milla,Araceli Andrea Carcasson Echeverria,80,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,A
EL BOSQUE,liceo juan gomez milla,Blanca Carolina Silva Lopez,34,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,R
EL BOSQUE,liceo juan gomez milla,Camila Andrea Cataldo Trabol,43,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,B
EL BOSQUE,liceo juan gomez milla,Carla Elisa Rozas Ubilla,24,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,G
EL BOSQUE,liceo juan gomez milla,Carlos Contreras Muñoz,297,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,I
EL BOSQUE,liceo juan gomez milla,Claudio Aaron Rivas Lopez,15,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,T
EL BOSQUE,liceo juan gomez milla,Constanza Jeannette Castillo Olivares,102,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,I
EL BOSQUE,liceo juan gomez milla,Daniel Isaias Sanchez Huañaco,12,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,G
EL BOSQUE,liceo juan gomez milla,Daniel Manibet Navarrete,11,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,E
EL BOSQUE,liceo juan gomez milla,David Jonathan Castillo Gutierrez,35,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,F
EL BOSQUE,liceo juan gomez milla,David Nicolas Rogers Garcia,38,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,I
EL BOSQUE,liceo juan gomez milla,Eduardo Enrique Vilches Arriagada,46,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,R
EL BOSQUE,liceo juan gomez milla,Elizabeth Solange Trejos Albornoz,10,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,A
EL BOSQUE,liceo juan gomez milla,Evelyn Ester Perez Cisternas,41,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,I
EL BOSQUE,liceo juan gomez milla,Felipe Andres Diaz Rojas,75,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,B
EL BOSQUE,liceo juan gomez milla,Felipe Andres Ponce Pino,40,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,T
EL BOSQUE,liceo juan gomez milla,Francisco Javier Campos Villalobos,13,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,X
EL BOSQUE,liceo juan gomez milla,Francisco Juan Quintana Retamal,17,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,F
EL BOSQUE,liceo juan gomez milla,Gabriel Alberto Alcaino Villalobos,9,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,B
EL BOSQUE,liceo juan gomez milla,Hector Alejandro Rocha Cid,7,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,B
EL BOSQUE,liceo juan gomez milla,Heinlein Domingo Benavides,16,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,I
EL BOSQUE,liceo juan gomez milla,Ignacio Alfredo Arias Contreras,16,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,X
EL BOSQUE,liceo juan gomez milla,Isabel Alejandra Silva Salinas,143,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,Y
EL BOSQUE,liceo juan gomez milla,Jessica Carolina Reyes Aranda,17,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,G
EL BOSQUE,liceo juan gomez milla,Jorge Alejandro Moya Peña,6,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,T
EL BOSQUE,liceo juan gomez milla,Jose Abel Soza Roman,14,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,E
EL BOSQUE,liceo juan gomez milla,Jose Armando Ortiz Gonzalez,7,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,T
EL BOSQUE,liceo juan gomez milla,Jose Miguel Laiño Gonzalez,97,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,A
EL BOSQUE,liceo juan gomez milla,Juan Carlos Arriagada Herrera,15,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,X
EL BOSQUE,liceo juan gomez milla,Lorena Liz Downey Belmar,152,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,U
EL BOSQUE,liceo juan gomez milla,Luis Emilio Diaz Aravena,43,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,A
EL BOSQUE,liceo juan gomez milla,Marcela Edita Molina Henriquez,137,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,Y
EL BOSQUE,liceo juan gomez milla,Marcelo Andres Olivares Figueroa,159,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,P
EL BOSQUE,liceo juan gomez milla,Marcelo Tomas Gutierrez Jimenez,12,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,B
EL BOSQUE,liceo juan gomez milla,Mario Eduardo Pavez Gajardo,9,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,A
EL BOSQUE,liceo juan gomez milla,Mauricio Andres Figueroa Cruces,9,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,F
EL BOSQUE,liceo juan gomez milla,Mayra del Carmen Catalan Franco,36,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,E
EL BOSQUE,liceo juan gomez milla,Miguel Angel Jara Norambuena,21,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,U
EL BOSQUE,liceo juan gomez milla,Nicol Judit Sepulveda Hernandez,15,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,U
EL BOSQUE,liceo juan gomez milla,Nicole Yesenia Valenzuela France,47,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,X
EL BOSQUE,liceo juan gomez milla,Oscar Edgardo Cavieres Moreau,26,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,I
EL BOSQUE,liceo juan gomez milla,Patricia Arriagada Nuñez,197,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,E
EL BOSQUE,liceo juan gomez milla,Patricia del Carmen Coñoman Carrillo,84,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,A
EL BOSQUE,liceo juan gomez milla,Patricio Ivan Perez Marchant,43,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,G
EL BOSQUE,liceo juan gomez milla,Patricio Montoya Bocaz,22,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,T
EL BOSQUE,liceo juan gomez milla,Rafael Alberto Valenzuela Perez,435,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,Y
EL BOSQUE,liceo juan gomez milla,Ramiro Alonso Valdes Herrera,119,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,U
EL BOSQUE,liceo juan gomez milla,Roberto Larenas Cuellar,39,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,I
EL BOSQUE,liceo juan gomez milla,Rocio Barahona Olave,57,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,F
EL BOSQUE,liceo juan gomez milla,Rosa Victoria Peralta Valenzuela,133,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,Y
EL BOSQUE,liceo juan gomez milla,Sergio Mariano Rios Araya,7,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,U
EL BOSQUE,liceo juan gomez milla,Simon Matias Melo Contreras,250,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,U
EL BOSQUE,liceo juan gomez milla,Stefania Betzabeth Neira Paredes,8,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,G
EL BOSQUE,liceo juan gomez milla,Ursula Andrea Colombo Perez,6,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,B
EL BOSQUE,liceo juan gomez milla,Veronica del Carmen Diaz Carrasco,11,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,U
EL BOSQUE,liceo juan gomez milla,Victor Manuel Amestica Moreno,8,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,R
EL BOSQUE,liceo juan gomez milla,Violeta Diaz Barrera,33,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,E
EL BOSQUE,liceo juan gomez milla,Waldo Alejandro Gomez Santiago,89,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,Y
EL BOSQUE,liceo juan gomez milla,Ximena Andrea Maldonado Auleda,27,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,U
EL BOSQUE,liceo juan gomez milla,Yennifer Alejandra Parra Concha,20,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,R
EL BOSQUE,liceo juan gomez milla,Yenny Ingrid Alarcon Rebolledo,13,GRAN AV. JOSÉ MIGUEL CARRERA,9740,-33.549175,-70.670834,T
EL BOSQUE,liceo nuestra señora maria inmaculada,Abraham William Caceres Chacon,94,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,Y
EL BOSQUE,liceo nuestra señora maria inmaculada,Alejandro Andres Segura Bazzanella,80,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,Y
EL BOSQUE,liceo nuestra señora maria inmaculada,Alejandro Del Rio Gonzalez,20,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,I
EL BOSQUE,liceo nuestra señora maria inmaculada,Alexandra Nicole Figueroa Peña,68,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,X
EL BOSQUE,liceo nuestra señora maria inmaculada,Angel Patricio Amestica Inostroza,16,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,A
EL BOSQUE,liceo nuestra señora maria inmaculada,Araceli Andrea Carcasson Echeverria,230,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,A
EL BOSQUE,liceo nuestra señora maria inmaculada,Blanca Carolina Silva Lopez,33,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,R
EL BOSQUE,liceo nuestra señora maria inmaculada,Camila Andrea Cataldo Trabol,36,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,B
EL BOSQUE,liceo nuestra señora maria inmaculada,Carla Elisa Rozas Ubilla,14,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,G
EL BOSQUE,liceo nuestra señora maria inmaculada,Carlos Contreras Muñoz,203,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,I
EL BOSQUE,liceo nuestra señora maria inmaculada,Claudio Aaron Rivas Lopez,31,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,T
EL BOSQUE,liceo nuestra señora maria inmaculada,Constanza Jeannette Castillo Olivares,54,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,I
EL BOSQUE,liceo nuestra señora maria inmaculada,Daniel Isaias Sanchez Huañaco,9,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,G
EL BOSQUE,liceo nuestra señora maria inmaculada,Daniel Manibet Navarrete,22,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,E
EL BOSQUE,liceo nuestra señora maria inmaculada,David Jonathan Castillo Gutierrez,55,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,F
EL BOSQUE,liceo nuestra señora maria inmaculada,David Nicolas Rogers Garcia,28,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,I
EL BOSQUE,liceo nuestra señora maria inmaculada,Eduardo Enrique Vilches Arriagada,41,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,R
EL BOSQUE,liceo nuestra señora maria inmaculada,Elizabeth Solange Trejos Albornoz,15,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,A
EL BOSQUE,liceo nuestra señora maria inmaculada,Evelyn Ester Perez Cisternas,21,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,I
EL BOSQUE,liceo nuestra señora maria inmaculada,Felipe Andres Diaz Rojas,38,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,B
EL BOSQUE,liceo nuestra señora maria inmaculada,Felipe Andres Ponce Pino,21,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,T
EL BOSQUE,liceo nuestra señora maria inmaculada,Francisco Javier Campos Villalobos,4,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,X
EL BOSQUE,liceo nuestra señora maria inmaculada,Francisco Juan Quintana Retamal,12,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,F
EL BOSQUE,liceo nuestra señora maria inmaculada,Gabriel Alberto Alcaino Villalobos,6,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,B
EL BOSQUE,liceo nuestra señora maria inmaculada,Hector Alejandro Rocha Cid,11,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,B
EL BOSQUE,liceo nuestra señora maria inmaculada,Heinlein Domingo Benavides,13,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,I
EL BOSQUE,liceo nuestra señora maria inmaculada,Ignacio Alfredo Arias Contreras,16,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,X
EL BOSQUE,liceo nuestra señora maria inmaculada,Isabel Alejandra Silva Salinas,72,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,Y
EL BOSQUE,liceo nuestra señora maria inmaculada,Jessica Carolina Reyes Aranda,15,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,G
EL BOSQUE,liceo nuestra señora maria inmaculada,Jorge Alejandro Moya Peña,8,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,T
EL BOSQUE,liceo nuestra señora maria inmaculada,Jose Abel Soza Roman,19,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,E
EL BOSQUE,liceo nuestra señora maria inmaculada,Jose Armando Ortiz Gonzalez,15,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,T
EL BOSQUE,liceo nuestra señora maria inmaculada,Jose Miguel Laiño Gonzalez,104,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,A
EL BOSQUE,liceo nuestra señora maria inmaculada,Juan Carlos Arriagada Herrera,25,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,X
EL BOSQUE,liceo nuestra señora maria inmaculada,Lorena Liz Downey Belmar,128,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,U
EL BOSQUE,liceo nuestra señora maria inmaculada,Luis Emilio Diaz Aravena,46,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,A
EL BOSQUE,liceo nuestra señora maria inmaculada,Marcela Edita Molina Henriquez,78,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,Y
EL BOSQUE,liceo nuestra señora maria inmaculada,Marcelo Andres Olivares Figueroa,182,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,P
EL BOSQUE,liceo nuestra señora maria inmaculada,Marcelo Tomas Gutierrez Jimenez,10,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,B
EL BOSQUE,liceo nuestra señora maria inmaculada,Mario Eduardo Pavez Gajardo,13,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,A
EL BOSQUE,liceo nuestra señora maria inmaculada,Mauricio Andres Figueroa Cruces,4,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,F
EL BOSQUE,liceo nuestra señora maria inmaculada,Mayra del Carmen Catalan Franco,32,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,E
EL BOSQUE,liceo nuestra señora maria inmaculada,Miguel Angel Jara Norambuena,34,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,U
EL BOSQUE,liceo nuestra señora maria inmaculada,Nicol Judit Sepulveda Hernandez,16,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,U
EL BOSQUE,liceo nuestra señora maria inmaculada,Nicole Yesenia Valenzuela France,39,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,X
EL BOSQUE,liceo nuestra señora maria inmaculada,Oscar Edgardo Cavieres Moreau,18,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,I
EL BOSQUE,liceo nuestra señora maria inmaculada,Patricia Arriagada Nuñez,128,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,E
EL BOSQUE,liceo nuestra señora maria inmaculada,Patricia del Carmen Coñoman Carrillo,60,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,A
EL BOSQUE,liceo nuestra señora maria inmaculada,Patricio Ivan Perez Marchant,28,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,G
EL BOSQUE,liceo nuestra señora maria inmaculada,Patricio Montoya Bocaz,9,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,T
EL BOSQUE,liceo nuestra señora maria inmaculada,Rafael Alberto Valenzuela Perez,249,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,Y
EL BOSQUE,liceo nuestra señora maria inmaculada,Ramiro Alonso Valdes Herrera,22,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,U
EL BOSQUE,liceo nuestra señora maria inmaculada,Roberto Larenas Cuellar,27,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,I
EL BOSQUE,liceo nuestra señora maria inmaculada,Rocio Barahona Olave,53,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,F
EL BOSQUE,liceo nuestra señora maria inmaculada,Rosa Victoria Peralta Valenzuela,143,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,Y
EL BOSQUE,liceo nuestra señora maria inmaculada,Sergio Mariano Rios Araya,13,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,U
EL BOSQUE,liceo nuestra señora maria inmaculada,Simon Matias Melo Contreras,224,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,U
EL BOSQUE,liceo nuestra señora maria inmaculada,Stefania Betzabeth Neira Paredes,8,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,G
EL BOSQUE,liceo nuestra señora maria inmaculada,Ursula Andrea Colombo Perez,9,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,B
EL BOSQUE,liceo nuestra señora maria inmaculada,Veronica del Carmen Diaz Carrasco,10,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,U
EL BOSQUE,liceo nuestra señora maria inmaculada,Victor Manuel Amestica Moreno,23,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,R
EL BOSQUE,liceo nuestra señora maria inmaculada,Violeta Diaz Barrera,32,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,E
EL BOSQUE,liceo nuestra señora maria inmaculada,Waldo Alejandro Gomez Santiago,43,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,Y
EL BOSQUE,liceo nuestra señora maria inmaculada,Ximena Andrea Maldonado Auleda,43,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,U
EL BOSQUE,liceo nuestra señora maria inmaculada,Yennifer Alejandra Parra Concha,11,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,R
EL BOSQUE,liceo nuestra señora maria inmaculada,Yenny Ingrid Alarcon Rebolledo,17,LUIS BARROS BORGOÑO,92,-33.552251,-70.674744,T
SAN RAMON,centro educacional mirador,Adrian Gabriel Droguett Manriquez,7,MIRADOR,1470,-33.5193,-70.6409,B
SAN RAMON,centro educacional mirador,Alvaro Andres Polanco Albornoz,5,MIRADOR,1471,-33.5193,-70.6409,F
SAN RAMON,centro educacional mirador,America Isabel Padilla Seguel,15,MIRADOR,1472,-33.5193,-70.6409,A
SAN RAMON,centro educacional mirador,Ana Carolina Cardyn Muñoz,11,MIRADOR,1473,-33.5193,-70.6409,R
SAN RAMON,centro educacional mirador,Andres Rodrigo Olivero Lobos,22,MIRADOR,1474,-33.5193,-70.6409,Y
SAN RAMON,centro educacional mirador,Angelica Valdivia Calfuquir,11,MIRADOR,1475,-33.5193,-70.6409,G
SAN RAMON,centro educacional mirador,Bastian Escorza Ordoñes,66,MIRADOR,1476,-33.5193,-70.6409,A
SAN RAMON,centro educacional mirador,Camilo Cararo Pavez,8,MIRADOR,1477,-33.5193,-70.6409,E
SAN RAMON,centro educacional mirador,Carlos Rodrigo Diaz Carrasco,9,MIRADOR,1478,-33.5193,-70.6409,T
SAN RAMON,centro educacional mirador,Claudia Lisette Garrido Ramirez,12,MIRADOR,1479,-33.5193,-70.6409,B
SAN RAMON,centro educacional mirador,Claudio Alfredo Tapia Diaz,25,MIRADOR,1480,-33.5193,-70.6409,X
SAN RAMON,centro educacional mirador,Cony Estefania Mella Ramirez,8,MIRADOR,1481,-33.5193,-70.6409,U
